Name,Timing,Result
is_power_of_two_unsat_test,0.81368,passed
ptr_eq_unsat_test,0.936281,passed
array_list_clean_up_unsat_test,0.927622,passed
add_size_checked_unsat_test,0.993521,passed
add_size_saturating_unsat_test,1.00338,passed
nospec_mask_unsat_test,1.01988,passed
round_up_to_power_of_two_unsat_test,1.15914,passed
array_eq_c_str_ignore_case_unsat_test,1.21439,passed
mul_size_checked_unsat_test,1.37556,passed
mul_size_saturating_unsat_test,1.40706,passed
array_list_capacity_unsat_test,1.50362,passed
array_list_length_unsat_test,1.49739,passed
array_list_get_at_ptr_unsat_test,1.55526,passed
array_list_get_at_unsat_test,1.7782,passed
array_list_init_dynamic_unsat_test,1.82957,passed
array_list_init_static_unsat_test,1.8768,passed
array_list_front_unsat_test,1.97228,passed
array_list_back_unsat_test,2.11774,passed
byte_buf_append_unsat_test,1.20965,passed
array_list_sort_unsat_test,1.47114,passed
byte_buf_advance_unsat_test,1.32067,passed
byte_buf_clean_up_unsat_test,0.983569,passed
byte_buf_clean_up_secure_unsat_test,1.01519,passed
array_list_pop_back_unsat_test,2.43217,passed
byte_buf_append_dynamic_unsat_test,1.47461,passed
byte_buf_eq_c_str_unsat_test,1.26174,passed
array_list_clear_unsat_test,2.82082,passed
array_eq_c_str_unsat_test,2.86332,passed
byte_buf_eq_c_str_ignore_case_unsat_test,1.2979,passed
byte_buf_from_array_unsat_test,1.05398,passed
byte_buf_append_with_lookup_unsat_test,1.74854,passed
byte_buf_from_empty_array_unsat_test,1.0338,passed
array_list_ensure_capacity_unsat_test,3.14351,passed
byte_buf_init_unsat_test,1.08464,passed
array_list_pop_front_unsat_test,3.23218,passed
byte_buf_reserve_unsat_test,1.10469,passed
byte_buf_reserve_relative_unsat_test,1.17166,passed
byte_buf_init_copy_from_cursor_unsat_test,1.29163,passed
byte_buf_reset_unsat_test,1.17252,passed
byte_buf_secure_zero_unsat_test,1.22552,passed
array_eq_ignore_case_unsat_test,3.68919,passed
array_eq_unsat_test,3.83703,passed
byte_buf_write_be16_unsat_test,1.15056,passed
byte_buf_write_unsat_test,1.47045,passed
byte_buf_write_be32_unsat_test,1.15414,passed
byte_buf_write_be64_unsat_test,1.17693,passed
array_list_swap_contents_unsat_test,3.18182,passed
byte_buf_cat_unsat_test,2.92871,passed
byte_buf_write_u8_unsat_test,1.15477,passed
array_list_pop_front_n_unsat_test,4.29651,passed
byte_cursor_advance_unsat_test,1.24494,passed
byte_buf_write_from_whole_cursor_unsat_test,1.62044,passed
byte_cursor_advance_nospec_unsat_test,1.42127,passed
byte_buf_write_from_whole_buffer_unsat_test,1.83005,passed
byte_cursor_eq_c_str_ignore_case_unsat_test,1.28097,passed
byte_cursor_eq_c_str_unsat_test,1.29698,passed
byte_cursor_from_array_unsat_test,1.04711,passed
array_list_shrink_to_fit_unsat_test,5.01221,passed
byte_buf_from_c_str_unsat_test,3.16442,passed
byte_cursor_from_buf_unsat_test,1.19974,passed
byte_cursor_from_string_unsat_test,1.20155,passed
byte_cursor_left_trim_pred_unsat_test,1.15733,passed
array_list_push_back_unsat_test,5.33963,passed
byte_cursor_read_be16_unsat_test,1.16303,passed
byte_buf_eq_unsat_test,3.98873,passed
byte_cursor_eq_byte_buf_unsat_test,2.01784,passed
byte_buf_eq_ignore_case_unsat_test,3.82531,passed
byte_cursor_compare_lexical_unsat_test,2.39996,passed
byte_cursor_read_unsat_test,1.62193,passed
byte_cursor_read_u8_unsat_test,1.25164,passed
byte_cursor_right_trim_pred_unsat_test,1.20154,passed
byte_cursor_eq_unsat_test,2.43794,passed
hash_ptr_unsat_test,1.01286,passed
byte_cursor_read_and_fill_buffer_unsat_test,1.82757,passed
byte_cursor_satisfies_pred_unsat_test,1.07878,passed
hash_array_ignore_case_unsat_test,1.12968,passed
array_list_copy_unsat_test,6.21414,passed
byte_cursor_read_be32_unsat_test,1.86053,passed
hash_byte_cursor_ptr_ignore_case_unsat_test,1.18322,passed
byte_cursor_from_c_str_unsat_test,2.477,passed
byte_cursor_trim_pred_unsat_test,1.72297,passed
byte_cursor_eq_ignore_case_unsat_test,2.86976,passed
hash_string_unsat_test,1.67285,passed
