job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
byte_cursor_read_u8,TRUE,5,372,0.08,0.05,0.00,0.00,0.00,0.02,0.10
byte_cursor_read_be64,TRUE,4,266,0.10,0.06,0.00,0.00,0.00,0.02,0.12
byte_cursor_read_be32,TRUE,4,215,0.08,0.05,0.00,0.00,0.00,0.02,0.10
byte_cursor_compare_lookup,TRUE,4,841,1.26,1.16,0.01,0.00,0.00,0.07,1.30
hash_ptr,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.03
byte_cursor_satisfies_pred,TRUE,4,226,0.06,0.03,0.00,0.00,0.00,0.01,0.08
array_list_pop_front,TRUE,5,403,4.78,4.75,0.00,0.00,0.00,0.01,4.81
byte_cursor_right_trim_pred,TRUE,4,278,0.11,0.08,0.00,0.00,0.00,0.01,0.13
byte_buf_append_with_lookup,TRUE,5,613,3.57,3.52,0.00,0.00,0.00,0.04,3.61
hash_array_ignore_case,TRUE,5,110,0.03,0.02,0.00,0.00,0.00,0.00,0.05
hash_byte_cursor_ptr_ignore_case,TRUE,4,106,0.03,0.02,0.00,0.00,0.00,0.00,0.05
hash_string,TRUE,5,178,0.11,0.07,0.00,0.00,0.02,0.15
byte_buf_write,TRUE,5,548,2.97,2.93,0.00,0.00,0.00,0.02,2.99
byte_cursor_trim_pred,TRUE,4,453,0.65,0.60,0.00,0.00,0.00,0.03,0.67
hash_callback_string_destroy,TRUE,5,126,0.06,0.04,0.00,0.00,0.00,0.08
hash_c_string,TRUE,5,551,0.16,0.06,0.01,0.00,0.07,0.21
hash_table_move,TRUE,5,426,0.20,0.09,0.00,0.00,0.00,0.09,0.23
hash_table_get_entry_count,TRUE,5,427,0.22,0.10,0.00,0.00,0.00,0.10,0.24
hash_iter_done,TRUE,5,550,0.46,0.25,0.01,0.00,0.00,0.18,0.49
array_list_copy,TRUE,7,206,6.30,6.28,0.00,0.00,0.00,0.01,6.33
hash_callback_string_eq,TRUE,6,961,1.68,1.54,0.00,0.00,0.00,0.13,1.72
hash_iter_begin,TRUE,5,1180,1.19,0.73,0.01,0.00,0.00,0.42,1.25
hash_callback_c_str_eq,TRUE,6,1040,1.56,1.37,0.01,0.00,0.00,0.17,1.61
byte_buf_write_from_whole_cursor,TRUE,5,626,4.50,4.46,0.00,0.00,0.00,0.02,4.53
hash_byte_cursor_ptr,TRUE,4,313,1.41,1.28,0.01,0.01,0.00,0.10,1.51
hash_iter_begin_done,TRUE,5,1383,1.65,0.80,0.03,0.02,0.00,0.81,1.76
byte_cursor_read,TRUE,5,629,3.86,3.80,0.00,0.00,0.00,0.04,3.87
byte_buf_write_from_whole_buffer,TRUE,6,651,5.23,5.18,0.00,0.00,0.00,0.03,5.25
hash_table_clean_up,TRUE,5,910,1.86,1.50,0.01,0.00,0.00,0.33,1.90
linked_list_begin,TRUE,4,337,0.41,0.37,0.00,0.00,0.00,0.02,0.45
hash_table_clear,TRUE,5,929,1.84,1.45,0.01,0.00,0.00,0.36,1.89
hash_iter_next,TRUE,5,781,2.17,1.85,0.01,0.00,0.00,0.29,2.22
linked_list_init,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
linked_list_remove,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.04
linked_list_prev,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.02
linked_list_next,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
linked_list_node_reset,TRUE,4,92,0.04,0.03,0.00,0.00,0.00,0.00,0.05
linked_list_insert_after,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.04
linked_list_insert_before,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_table_init_unbounded,TRUE,5,716,2.34,2.19,0.00,0.00,0.00,0.12,2.37
byte_buf_cat,TRUE,8,461,7.60,7.53,0.01,0.00,0.00,0.03,7.64
linked_list_front,TRUE,4,375,0.81,0.76,0.01,0.00,0.00,0.03,0.85
array_list_push_back,TRUE,7,279,9.20,9.17,0.00,0.00,0.00,0.01,9.23
hash_table_swap,TRUE,6,912,3.31,2.88,0.00,0.00,0.00,0.40,3.35
hash_table_find,TRUE,5,1178,2.81,2.17,0.01,0.01,0.00,0.60,2.88
linked_list_push_back,TRUE,4,376,0.66,0.61,0.01,0.00,0.00,0.03,0.70
linked_list_pop_back,TRUE,4,481,1.16,1.10,0.01,0.00,0.00,0.04,1.21
linked_list_pop_front,TRUE,4,499,1.10,1.03,0.01,0.00,0.00,0.04,1.13
linked_list_rbegin,TRUE,4,372,0.70,0.65,0.01,0.00,0.00,0.03,0.74
string_bytes,TRUE,5,115,0.81,0.79,0.00,0.00,0.00,0.00,0.83
linked_list_rend,TRUE,4,342,0.70,0.66,0.00,0.00,0.00,0.02,0.74
string_eq_byte_buf_ignore_case,TRUE,6,855,0.59,0.54,0.00,0.00,0.00,0.04,0.62
linked_list_push_front,TRUE,4,474,1.59,1.51,0.01,0.00,0.00,0.05,1.64
string_eq_byte_cursor_ignore_case,TRUE,5,1086,1.09,1.00,0.00,0.00,0.00,0.06,1.12
byte_buf_init_copy,TRUE,5,750,9.60,9.53,0.00,0.00,0.00,0.05,9.63
string_eq_byte_cursor,TRUE,5,627,1.26,1.19,0.00,0.00,0.00,0.05,1.28
string_eq_byte_buf,TRUE,6,645,1.33,1.26,0.00,0.00,0.00,0.05,1.36
string_new_from_c_str,TRUE,6,614,0.34,0.27,0.00,0.00,0.00,0.05,0.37
string_destroy,TRUE,5,125,0.06,0.04,0.00,0.00,0.00,0.07
string_eq_c_str,TRUE,6,921,1.58,1.43,0.00,0.00,0.00,0.12,1.62
string_destroy_secure,TRUE,5,362,0.37,0.35,0.00,0.00,0.00,0.01,0.39
string_new_from_array,FALSE,6,421,1.41,1.39,0.00,0.00,0.00,0.01,1.43
string_eq,TRUE,6,605,2.32,2.26,0.00,0.00,0.00,0.05,2.35
priority_queue_clean_up,TRUE,6,27,0.03,0.01,0.00,0.00,0.00,0.05
ring_buffer_clean_up,TRUE,5,22,0.03,0.01,0.00,0.00,0.00,0.00,0.05
ring_buffer_init,TRUE,5,139,0.05,0.03,0.00,0.00,0.00,0.01,0.06
priority_queue_init_static,TRUE,12,50,0.43,0.41,0.00,0.00,0.00,0.00,0.45
priority_queue_size,TRUE,6,216,0.99,0.97,0.00,0.00,0.00,0.01,1.03
string_eq_ignore_case,TRUE,6,1127,2.22,2.08,0.00,0.00,0.00,0.11,2.25
priority_queue_capacity,TRUE,6,214,1.08,1.06,0.00,0.00,0.00,0.01,1.11
priority_queue_init_dynamic,TRUE,5,76,0.78,0.76,0.00,0.00,0.00,0.00,0.80
byte_buf_eq2,TRUE,6,727,0.43,0.34,0.01,0.00,0.00,0.07,0.47
array_list_erase,TRUE,5,231,13.69,13.66,0.00,0.00,0.00,0.01,13.72
priority_queue_top,TRUE,6,218,1.13,1.10,0.01,0.00,0.00,0.01,1.16
linked_list_back,TRUE,4,339,7.02,6.98,0.00,0.00,0.00,0.02,7.05
string_eq_c_str_ignore_case,TRUE,6,1351,4.41,4.19,0.00,0.00,0.00,0.20,4.45
linked_list_end,TRUE,4,330,8.69,8.66,0.00,0.00,0.00,0.02,8.72
byte_cursor_read_and_fill_buffer,TRUE,5,848,13.41,13.34,0.00,0.00,0.00,0.05,13.44
linked_list_swap_contents,TRUE,4,1350,9.53,9.24,0.06,0.01,0.00,0.23,9.68
string_compare,TRUE,6,670,10.98,10.89,0.00,0.00,0.00,0.07,11.01
priority_queue_s_remove_node,FALSE,7,1611,6.93,6.73,0.02,0.01,0.00,0.16,7.02
hash_table_init_bounded,TRUE,5,1449,15.88,15.70,0.00,0.00,0.00,0.16,15.91
priority_queue_s_sift_up,FALSE,6,1566,9.97,9.57,0.12,0.03,0.00,0.34,10.24
hash_iter_delete,TRUE,5,908,32.79,32.33,0.01,0.00,0.00,0.42,32.83
priority_queue_pop,TRUE,7,339,23.09,23.04,0.02,0.00,0.00,0.02,23.17
priority_queue_s_sift_down,FALSE,6,1478,25.90,25.52,0.13,0.03,0.00,0.32,26.20
array_list_set_at,TRUE,7,575,43.07,43.04,0.00,0.00,0.00,0.02,43.10
ring_buffer_release,TRUE,6,209,28.50,28.45,0.00,0.00,0.00,0.02,28.54
ring_buffer_acquire,TRUE,6,387,29.77,29.71,0.01,0.00,0.00,0.03,29.83
string_new_from_string,FALSE,6,580,33.81,33.77,0.00,0.00,0.00,0.03,33.84
priority_queue_remove,TRUE,7,382,33.12,33.06,0.02,0.00,0.00,0.03,33.20
hash_table_eq,TRUE,6,7494,53.49,34.55,1.05,0.63,0.00,18.61,55.39
array_list_pop_front_n,TRUE,5,655,83.78,83.73,0.00,0.00,0.00,0.02,83.80
ring_buffer_buf_belongs_to_pool,TRUE,6,276,70.97,70.92,0.00,0.00,0.00,0.02,71.00
ring_buffer_acquire_up_to,TRUE,6,436,88.45,88.39,0.01,0.00,0.00,0.04,88.52
priority_queue_s_sift_either,TRUE,6,837,151.93,151.84,0.02,0.00,0.00,0.06,152.02
priority_queue_push,TRUE,10,1714,256.02,255.54,0.01,0.00,0.00,0.19,256.08
byte_buf_write_from_whole_string,FALSE,6,845,311.95,311.89,0.00,0.00,0.00,0.04,312.00
priority_queue_push_ref,TRUE,10,2064,331.97,325.29,0.01,0.00,0.00,0.24,332.03
