job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
linked_list_next,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
linked_list_node_reset,TRUE,4,64,0.03,0.02,0.00,0.00,0.00,0.00,0.04
hash_iter_begin,TRUE,5,1193,1.53,1.03,0.01,0.01,0.00,0.46,1.58
hash_callback_string_eq,TRUE,6,2098,1.97,1.57,0.00,0.00,0.00,0.38,2.00
linked_list_insert_after,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_byte_cursor_ptr,TRUE,4,313,1.37,1.25,0.01,0.01,0.00,0.09,1.47
linked_list_insert_before,TRUE,4,15,0.01,0.01,0.00,0.00,0.00,0.00,0.03
hash_iter_begin_done,TRUE,5,1396,1.85,1.02,0.03,0.02,0.00,0.79,1.95
hash_iter_next,TRUE,5,831,2.15,1.84,0.01,0.00,0.00,0.28,2.20
linked_list_front,TRUE,4,694,1.26,1.14,0.00,0.00,0.00,0.09,1.30
string_bytes,TRUE,5,135,0.13,0.11,0.00,0.00,0.00,0.00,0.15
linked_list_begin,TRUE,4,618,1.73,1.64,0.00,0.00,0.00,0.07,1.77
linked_list_back,TRUE,4,623,1.93,1.86,0.00,0.00,0.00,0.06,1.97
linked_list_end,TRUE,4,614,1.89,1.81,0.00,0.00,0.00,0.06,1.92
linked_list_pop_back,TRUE,4,915,1.93,1.76,0.01,0.00,0.00,0.14,1.98
string_new_from_c_str,TRUE,6,584,0.19,0.12,0.00,0.00,0.00,0.05,0.21
linked_list_pop_front,TRUE,4,923,2.01,1.80,0.01,0.00,0.00,0.17,2.06
linked_list_rend,TRUE,4,623,1.54,1.45,0.00,0.00,0.00,0.07,1.57
string_destroy,TRUE,5,132,0.07,0.05,0.00,0.00,0.00,0.09
linked_list_rbegin,TRUE,4,743,1.74,1.64,0.00,0.00,0.00,0.08,1.78
linked_list_push_back,TRUE,4,636,2.13,2.01,0.01,0.00,0.00,0.08,2.17
string_destroy_secure,TRUE,5,360,0.14,0.11,0.00,0.00,0.00,0.01,0.15
hash_table_find,TRUE,5,1346,3.81,3.04,0.02,0.01,0.00,0.73,3.89
string_new_from_array,TRUE,6,656,1.17,1.14,0.00,0.00,0.00,0.02,1.19
linked_list_push_front,TRUE,4,998,2.31,2.13,0.01,0.00,0.00,0.15,2.36
string_new_from_string,TRUE,6,827,0.77,0.71,0.00,0.00,0.00,0.05,0.79
string_eq_byte_buf_ignore_case,TRUE,6,2435,1.94,1.81,0.00,0.00,0.00,0.10,1.97
string_eq_c_str,TRUE,6,1310,1.54,1.30,0.00,0.00,0.00,0.21,1.58
