job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
linked_list_init,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.02
array_list_copy,TRUE,7,152,5.87,5.84,0.00,0.00,0.00,0.02,5.91
hash_table_clean_up,TRUE,5,744,0.58,0.26,0.01,0.00,0.00,0.30,0.62
hash_table_clear,TRUE,5,763,0.63,0.27,0.01,0.00,0.00,0.33,0.68
hash_callback_c_str_eq,TRUE,6,1555,1.08,0.79,0.01,0.01,0.00,0.27,1.13
linked_list_remove,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_table_init_unbounded,TRUE,5,1041,0.57,0.39,0.00,0.00,0.00,0.14,0.59
hash_table_swap,TRUE,6,1129,1.07,0.56,0.00,0.00,0.00,0.47,1.11
linked_list_prev,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
linked_list_next,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_table_init_bounded,TRUE,5,1161,0.97,0.77,0.00,0.00,0.00,0.16,1.00
linked_list_node_reset,TRUE,4,71,0.03,0.02,0.00,0.00,0.00,0.00,0.05
hash_iter_begin,TRUE,5,1193,1.60,1.07,0.01,0.00,0.00,0.49,1.66
linked_list_insert_after,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_callback_string_eq,TRUE,6,2098,1.90,1.49,0.00,0.00,0.00,0.39,1.94
linked_list_insert_before,TRUE,4,15,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_iter_begin_done,TRUE,5,1396,1.85,1.00,0.04,0.02,0.00,0.81,1.96
hash_byte_cursor_ptr,TRUE,4,313,1.45,1.32,0.01,0.01,0.00,0.10,1.54
array_list_erase,TRUE,5,183,7.25,7.22,0.00,0.00,0.00,0.01,7.28
hash_iter_next,TRUE,5,831,2.23,1.90,0.01,0.00,0.00,0.30,2.27
linked_list_front,TRUE,4,694,1.22,1.13,0.01,0.00,0.00,0.08,1.25
string_bytes,TRUE,5,135,0.14,0.12,0.00,0.00,0.00,0.01,0.16
linked_list_begin,TRUE,4,618,1.71,1.61,0.00,0.00,0.00,0.07,1.75
linked_list_back,TRUE,4,623,1.93,1.85,0.00,0.00,0.00,0.06,1.96
linked_list_end,TRUE,4,614,1.96,1.88,0.00,0.00,0.00,0.06,2.00
linked_list_pop_front,TRUE,4,923,1.83,1.64,0.01,0.00,0.00,0.16,1.88
string_destroy,TRUE,5,132,0.08,0.06,0.00,0.00,0.00,0.09
linked_list_pop_back,TRUE,4,915,2.03,1.86,0.01,0.00,0.00,0.13,2.08
string_destroy_secure,FALSE,5,170,0.17,0.15,0.00,0.00,0.00,0.01,0.19
string_new_from_c_str,FALSE,6,693,0.35,0.25,0.00,0.00,0.00,0.08,0.38
linked_list_rend,TRUE,4,623,1.52,1.43,0.00,0.00,0.00,0.07,1.54
string_new_from_string,FALSE,6,367,0.66,0.62,0.00,0.00,0.00,0.03,0.68
string_new_from_array,FALSE,6,273,0.72,0.69,0.00,0.00,0.00,0.01,0.73
linked_list_rbegin,TRUE,4,743,1.71,1.60,0.01,0.00,0.00,0.08,1.75
hash_table_find,TRUE,5,1346,3.61,2.90,0.01,0.01,0.00,0.66,3.68
linked_list_push_back,TRUE,4,636,2.08,1.97,0.01,0.00,0.00,0.08,2.13
linked_list_push_front,TRUE,4,998,2.27,2.06,0.01,0.00,0.00,0.17,2.33
string_eq_c_str,TRUE,6,1310,1.52,1.30,0.00,0.00,0.00,0.20,1.55
string_eq_byte_buf_ignore_case,TRUE,6,2435,2.02,1.90,0.00,0.00,0.00,0.10,2.05
priority_queue_clean_up,TRUE,6,27,0.03,0.01,0.00,0.00,0.00,0.05
ring_buffer_clean_up,TRUE,5,22,0.03,0.01,0.00,0.00,0.00,0.01,0.05
string_eq_ignore_case,TRUE,6,3966,1.66,1.07,0.00,0.00,0.00,0.55,1.70
ring_buffer_init,TRUE,5,53,0.04,0.02,0.00,0.00,0.00,0.01,0.06
priority_queue_init_static,TRUE,12,50,0.38,0.36,0.00,0.00,0.00,0.00,0.40
string_eq,TRUE,6,1280,2.61,2.44,0.00,0.00,0.00,0.15,2.64
string_compare,TRUE,6,1347,2.89,2.69,0.00,0.00,0.00,0.17,2.92
string_eq_byte_buf,TRUE,6,972,2.67,2.56,0.00,0.00,0.00,0.09,2.69
priority_queue_size,TRUE,6,216,1.05,1.02,0.00,0.00,0.00,0.01,1.09
byte_buf_eq2,TRUE,6,727,0.43,0.33,0.01,0.00,0.00,0.07,0.47
string_eq_byte_cursor,TRUE,5,953,2.61,2.49,0.00,0.00,0.00,0.09,2.63
priority_queue_capacity,TRUE,6,214,1.01,0.98,0.00,0.00,0.00,0.01,1.05
priority_queue_init_dynamic,TRUE,5,76,0.76,0.75,0.00,0.00,0.00,0.00,0.79
priority_queue_top,TRUE,6,218,1.10,1.08,0.00,0.00,0.00,0.01,1.14
string_eq_byte_cursor_ignore_case,TRUE,5,3511,3.39,3.17,0.00,0.00,0.00,0.19,3.43
string_eq_c_str_ignore_case,TRUE,6,3988,3.74,2.96,0.00,0.00,0.00,0.75,3.78
hash_table_remove,TRUE,5,2538,6.24,4.37,0.01,0.01,0.00,1.82,6.29
hash_table_foreach,TRUE,5,1028,7.88,6.89,0.03,0.02,0.00,0.92,8.01
priority_queue_s_sift_either,TRUE,6,620,1.87,1.82,0.01,0.00,0.00,0.04,1.93
hash_table_create,TRUE,6,3617,8.73,5.87,0.02,0.02,0.00,2.79,8.84
priority_queue_s_sift_down,TRUE,6,1297,2.77,2.53,0.09,0.02,0.00,0.20,2.95
priority_queue_s_remove_node,TRUE,7,526,3.48,3.42,0.01,0.00,0.00,0.04,3.54
hash_table_put,TRUE,6,3456,9.05,6.60,0.02,0.02,0.00,2.38,9.15
priority_queue_s_swap,FALSE,6,407,4.70,4.63,0.01,0.00,0.00,0.04,4.75
linked_list_swap_contents,TRUE,4,3806,6.86,5.48,0.06,0.01,0.00,1.28,7.01
priority_queue_s_sift_up,TRUE,6,1340,3.99,3.67,0.14,0.03,0.00,0.27,4.26
priority_queue_pop,TRUE,7,216,4.24,4.19,0.02,0.00,0.00,0.02,4.31
array_list_set_at,TRUE,7,225,17.57,17.53,0.00,0.00,0.00,0.02,17.59
priority_queue_remove,TRUE,7,260,5.20,5.15,0.02,0.00,0.00,0.02,5.26
ring_buffer_acquire,TRUE,6,271,7.03,6.99,0.00,0.00,0.00,0.02,7.06
ring_buffer_buf_belongs_to_pool,TRUE,6,227,13.59,13.54,0.00,0.00,0.00,0.02,13.63
ring_buffer_acquire_up_to,TRUE,6,305,21.12,21.05,0.01,0.00,0.00,0.04,21.18
hash_table_eq,TRUE,6,8789,25.61,10.72,1.12,0.67,0.00,14.63,27.62
ring_buffer_release,TRUE,6,209,23.36,23.31,0.00,0.00,0.00,0.02,23.40
hash_iter_delete,TRUE,5,1458,31.73,31.08,0.01,0.00,0.00,0.61,31.77
hash_table_foreach_deep_loose,TRUE,5,9197,26.32,16.74,0.03,0.04,0.00,9.49,26.44
hash_table_foreach_deep_precise,TRUE,5,9256,31.66,21.80,0.03,0.04,0.00,9.77,31.80
priority_queue_push_ref,TRUE,10,441,39.85,39.77,0.01,0.00,0.00,0.05,39.91
priority_queue_push,TRUE,10,431,44.94,44.85,0.01,0.00,0.00,0.06,45.00
