job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
string_compare,TRUE,6,1430,9.87,9.65,0.00,0.00,0.00,0.20,9.90
string_eq_byte_cursor_ignore_case,TRUE,5,6973,5.79,5.28,0.00,0.00,0.00,0.46,5.84
array_list_copy,TRUE,7,268,43.23,43.17,0.00,0.00,0.00,0.03,43.26
string_eq_byte_buf_ignore_case,TRUE,6,4806,11.02,10.70,0.00,0.00,0.00,0.28,11.06
string_eq_byte_buf,TRUE,6,1370,12.16,11.96,0.00,0.00,0.00,0.16,12.19
string_destroy,TRUE,5,180,0.11,0.09,0.00,0.00,0.01,0.12
string_eq_byte_cursor,TRUE,5,1270,12.70,12.51,0.00,0.00,0.00,0.17,12.73
array_list_pop_front,TRUE,5,4731,46.76,46.44,0.00,0.00,0.00,0.30,46.80
string_eq_ignore_case,TRUE,6,7339,7.04,5.89,0.00,0.00,0.00,1.09,7.08
string_new_from_c_str,TRUE,6,1669,4.79,4.54,0.00,0.00,0.00,0.21,4.83
string_destroy_secure,TRUE,5,817,1.48,1.43,0.00,0.00,0.00,0.03,1.50
priority_queue_init_static,TRUE,12,54,0.44,0.42,0.00,0.00,0.00,0.00,0.46
priority_queue_init_dynamic,TRUE,5,81,0.87,0.85,0.00,0.00,0.00,0.01,0.90
priority_queue_clean_up,TRUE,6,31,0.03,0.01,0.00,0.00,0.01,0.05
ring_buffer_clean_up,TRUE,5,119,0.28,0.26,0.00,0.00,0.00,0.01,0.30
priority_queue_size,TRUE,6,449,2.87,2.81,0.00,0.00,0.00,0.04,2.90
ring_buffer_init,TRUE,5,188,0.33,0.30,0.00,0.00,0.00,0.01,0.35
priority_queue_top,TRUE,6,451,2.96,2.89,0.00,0.00,0.00,0.04,3.00
priority_queue_capacity,TRUE,6,447,3.54,3.46,0.00,0.00,0.00,0.05,3.57
byte_buf_eq2,TRUE,6,2056,3.65,3.21,0.00,0.00,0.00,0.40,3.69
string_new_from_string,TRUE,6,1924,9.81,9.63,0.00,0.00,0.00,0.17,9.83
string_eq_c_str_ignore_case,TRUE,6,8763,18.82,16.71,0.00,0.00,0.00,2.05,18.87
string_new_from_array,TRUE,6,2037,18.95,18.84,0.00,0.00,0.00,0.09,18.98
hash_table_put,TRUE,6,5151,52.38,48.18,0.02,0.02,0.00,4.11,52.48
hash_iter_next,TRUE,5,1899,62.53,61.70,0.01,0.00,0.00,0.79,62.58
priority_queue_pop,TRUE,7,544,35.27,35.15,0.02,0.00,0.00,0.09,35.36
byte_buf_write,TRUE,5,4426,91.86,91.45,0.00,0.00,0.00,0.36,91.89
ring_buffer_release,TRUE,6,209,38.79,38.74,0.00,0.00,0.00,0.02,38.83
ring_buffer_acquire_up_to,TRUE,6,305,32.24,32.13,0.01,0.00,0.00,0.07,32.29
ring_buffer_buf_belongs_to_pool,TRUE,6,234,66.10,66.02,0.00,0.00,0.00,0.05,66.15
array_list_erase,TRUE,5,470,167.91,167.84,0.00,0.00,0.00,0.05,167.94
hash_table_create,TRUE,6,5577,210.78,206.13,0.02,0.02,0.00,4.55,210.89
hash_iter_begin,TRUE,5,3596,224.73,222.01,0.01,0.01,0.00,2.65,224.80
hash_iter_begin_done,TRUE,5,3834,229.64,226.29,0.03,0.02,0.00,3.28,229.75
array_list_set_at,TRUE,7,15321,265.60,263.97,0.00,0.00,0.00,1.55,265.67
hash_table_eq,TRUE,6,17314,251.09,169.99,1.02,0.86,0.00,80.61,253.22
priority_queue_remove,TRUE,7,657,218.43,218.25,0.02,0.00,0.00,0.15,218.51
ring_buffer_acquire,TRUE,6,277,221.65,221.51,0.01,0.00,0.00,0.10,221.71
byte_buf_write_from_whole_string,TRUE,6,12049,307.93,305.88,0.00,0.00,0.00,1.98,307.97
hash_iter_delete,TRUE,5,2383,326.20,325.05,0.01,0.00,0.00,1.10,326.24
hash_table_remove,TRUE,5,4552,444.35,440.63,0.01,0.01,0.00,3.66,444.42
