job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
array_list_erase,TRUE,5,234,9.84,9.79,0.00,0.00,0.00,0.01,9.87
hash_table_find,TRUE,5,1346,3.64,2.85,0.02,0.01,0.00,0.69,3.71
linked_list_rbegin,TRUE,4,441,0.82,0.73,0.00,0.00,0.00,0.03,0.86
linked_list_push_front,TRUE,4,669,1.36,1.17,0.01,0.00,0.00,0.06,1.41
byte_cursor_read_and_fill_buffer,TRUE,5,906,6.01,5.81,0.00,0.00,0.00,0.05,6.03
string_eq_byte_buf_ignore_case,TRUE,6,2226,0.97,0.81,0.00,0.00,0.00,0.08,1.00
string_destroy,TRUE,5,131,0.06,0.04,0.00,0.00,0.00,0.07
string_eq_byte_buf,TRUE,6,728,1.41,1.31,0.00,0.00,0.00,0.05,1.44
string_new_from_c_str,TRUE,6,669,0.41,0.33,0.00,0.00,0.00,0.05,0.44
string_eq_byte_cursor,TRUE,5,707,1.40,1.31,0.00,0.00,0.00,0.05,1.43
string_destroy_secure,TRUE,5,367,0.34,0.30,0.00,0.00,0.00,0.01,0.35
string_compare,TRUE,6,806,2.63,2.51,0.00,0.00,0.00,0.08,2.66
priority_queue_clean_up,TRUE,6,27,0.02,0.01,0.00,0.00,0.00,0.04
ring_buffer_clean_up,TRUE,5,22,0.05,0.01,0.00,0.00,0.00,0.00,0.06
string_eq,TRUE,6,770,2.95,2.84,0.00,0.00,0.00,0.07,2.98
priority_queue_init_static,TRUE,12,50,0.42,0.41,0.00,0.00,0.00,0.00,0.45
array_list_set_at,TRUE,7,621,12.31,12.19,0.00,0.00,0.00,0.02,12.34
ring_buffer_init,TRUE,5,53,0.05,0.02,0.00,0.00,0.00,0.00,0.07
priority_queue_capacity,TRUE,6,218,1.02,1.00,0.00,0.00,0.00,0.01,1.05
priority_queue_size,TRUE,6,220,1.03,1.01,0.00,0.00,0.00,0.01,1.07
string_eq_c_str,TRUE,6,1129,2.55,2.34,0.00,0.00,0.00,0.16,2.59
