job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
byte_cursor_read_be16,TRUE,4,188,0.11,0.08,0.00,0.00,0.00,0.02,0.13
byte_cursor_eq_byte_buf,TRUE,5,567,0.86,0.80,0.00,0.00,0.00,0.04,0.89
byte_cursor_compare_lexical,TRUE,4,575,1.26,1.19,0.00,0.00,0.00,0.04,1.29
array_list_pop_front_n,TRUE,5,207,4.61,4.53,0.00,0.00,0.00,0.06,4.63
byte_cursor_eq,TRUE,4,554,1.18,1.14,0.00,0.00,0.00,0.03,1.21
byte_cursor_read_u8,TRUE,5,273,0.14,0.09,0.00,0.00,0.00,0.04,0.15
byte_cursor_read,TRUE,5,391,0.64,0.55,0.00,0.00,0.00,0.07,0.67
byte_cursor_right_trim_pred,TRUE,4,285,0.12,0.09,0.00,0.00,0.00,0.01,0.13
byte_cursor_satisfies_pred,TRUE,4,233,0.05,0.03,0.00,0.00,0.00,0.01,0.07
byte_cursor_read_and_fill_buffer,TRUE,5,443,0.67,0.56,0.00,0.00,0.00,0.09,0.70
hash_ptr,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.03
array_list_copy,TRUE,7,152,5.00,4.96,0.00,0.00,0.00,0.02,5.03
hash_array_ignore_case,TRUE,5,115,0.04,0.02,0.00,0.00,0.00,0.00,0.05
hash_byte_cursor_ptr_ignore_case,TRUE,4,111,0.04,0.02,0.00,0.00,0.00,0.00,0.06
byte_cursor_read_be32,TRUE,4,210,0.76,0.73,0.00,0.00,0.00,0.02,0.78
byte_cursor_from_c_str,TRUE,5,709,1.40,1.32,0.00,0.00,0.00,0.06,1.42
byte_cursor_eq_ignore_case,TRUE,4,1949,1.59,1.50,0.00,0.00,0.00,0.07,1.62
byte_cursor_trim_pred,TRUE,4,460,0.68,0.61,0.00,0.00,0.00,0.04,0.70
hash_string,TRUE,5,371,0.25,0.20,0.00,0.00,0.03,0.29
hash_callback_string_destroy,TRUE,5,155,0.19,0.17,0.00,0.00,0.01,0.21
byte_cursor_compare_lookup,TRUE,4,874,2.41,2.29,0.01,0.00,0.00,0.08,2.45
hash_table_move,TRUE,5,438,0.30,0.20,0.00,0.00,0.00,0.08,0.32
byte_cursor_read_be64,TRUE,4,253,1.58,1.54,0.00,0.00,0.00,0.03,1.60
byte_cursor_eq_byte_buf_ignore_case,TRUE,5,2034,2.43,2.32,0.00,0.00,0.00,0.08,2.46
hash_table_get_entry_count,TRUE,5,439,0.42,0.30,0.00,0.00,0.00,0.10,0.45
byte_buf_init_copy,TRUE,5,895,4.23,4.13,0.00,0.00,0.00,0.08,4.26
hash_iter_done,TRUE,5,558,0.64,0.41,0.01,0.00,0.00,0.20,0.68
linked_list_init,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
hash_c_string,TRUE,5,914,1.41,1.23,0.01,0.00,0.15,1.45
