job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
byte_cursor_read_be16,TRUE,4,197,0.04,0.02,0.00,0.00,0.00,0.02,0.05
byte_cursor_read_be32,TRUE,4,225,0.05,0.03,0.00,0.00,0.00,0.02,0.07
byte_cursor_eq,TRUE,4,554,0.80,0.76,0.00,0.00,0.00,0.03,0.82
byte_cursor_from_c_str,TRUE,5,631,0.49,0.43,0.00,0.00,0.00,0.06,0.52
byte_cursor_read,TRUE,5,675,0.35,0.30,0.00,0.00,0.00,0.04,0.37
byte_cursor_read_be64,TRUE,4,280,0.06,0.04,0.00,0.00,0.00,0.02,0.08
byte_cursor_read_u8,TRUE,5,409,0.07,0.04,0.00,0.00,0.00,0.02,0.09
array_list_comparator_string,TRUE,6,1003,4.51,4.37,0.00,0.00,0.00,0.12,4.54
hash_ptr,TRUE,4,19,0.00,0.00,0.00,0.00,0.00,0.01
byte_cursor_right_trim_pred,TRUE,4,285,0.03,0.01,0.00,0.00,0.00,0.01,0.05
byte_cursor_satisfies_pred,TRUE,4,233,0.02,0.00,0.00,0.00,0.00,0.01,0.04
byte_cursor_read_and_fill_buffer,TRUE,5,935,0.61,0.54,0.00,0.00,0.00,0.06,0.64
hash_array_ignore_case,TRUE,5,115,0.01,0.00,0.00,0.00,0.00,0.01,0.03
byte_cursor_trim_pred,TRUE,4,460,0.16,0.11,0.00,0.00,0.00,0.03,0.19
hash_byte_cursor_ptr_ignore_case,TRUE,4,111,0.01,0.00,0.00,0.00,0.00,0.00,0.03
hash_string,TRUE,5,337,0.03,0.01,0.00,0.00,0.02,0.07
hash_callback_string_destroy,TRUE,5,134,0.01,0.01,0.00,0.00,0.00,0.03
hash_c_string,TRUE,5,836,0.21,0.08,0.01,0.01,0.11,0.26
hash_table_move,TRUE,5,433,0.34,0.23,0.00,0.00,0.00,0.10,0.36
hash_table_get_entry_count,TRUE,5,434,0.33,0.21,0.00,0.00,0.00,0.10,0.36
hash_byte_cursor_ptr,TRUE,4,877,0.13,0.00,0.01,0.01,0.00,0.10,0.23
hash_iter_done,TRUE,5,557,0.61,0.40,0.01,0.00,0.00,0.20,0.65
array_list_push_back,TRUE,7,293,6.76,6.74,0.00,0.00,0.00,0.01,6.80
array_list_pop_front,TRUE,5,457,6.76,6.74,0.00,0.00,0.00,0.01,6.79
hash_table_init_unbounded,TRUE,5,740,0.94,0.79,0.00,0.00,0.00,0.13,0.97
hash_table_swap,TRUE,6,922,1.49,1.04,0.00,0.00,0.00,0.43,1.54
hash_table_find,TRUE,5,1185,1.23,0.52,0.01,0.01,0.00,0.68,1.32
