job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
byte_cursor_read,TRUE,5,396,0.51,0.43,0.00,0.00,0.00,0.06,0.53
byte_cursor_right_trim_pred,TRUE,4,273,0.11,0.08,0.00,0.00,0.00,0.01,0.13
byte_cursor_satisfies_pred,TRUE,4,221,0.05,0.03,0.00,0.00,0.00,0.01,0.08
byte_cursor_read_u8,TRUE,5,279,0.17,0.12,0.00,0.00,0.00,0.04,0.18
hash_ptr,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.03
byte_cursor_compare_lookup,TRUE,4,590,1.54,1.46,0.01,0.00,0.00,0.06,1.59
byte_cursor_from_c_str,TRUE,5,576,1.00,0.93,0.00,0.00,0.00,0.05,1.03
array_list_push_back,TRUE,7,404,5.03,4.95,0.00,0.00,0.00,0.07,5.06
byte_cursor_eq_byte_buf_ignore_case,TRUE,5,11109,1.52,1.12,0.00,0.00,0.00,0.34,1.56
byte_cursor_read_and_fill_buffer,TRUE,5,447,0.65,0.53,0.00,0.00,0.00,0.10,0.69
hash_array_ignore_case,TRUE,5,115,0.04,0.02,0.00,0.00,0.00,0.01,0.05
byte_cursor_read_be32,TRUE,4,216,0.78,0.75,0.00,0.00,0.00,0.02,0.80
hash_byte_cursor_ptr_ignore_case,TRUE,4,111,0.04,0.02,0.00,0.00,0.00,0.00,0.06
hash_string,TRUE,5,404,0.12,0.07,0.00,0.00,0.03,0.16
byte_buf_eq,TRUE,6,591,3.92,3.85,0.01,0.00,0.00,0.05,3.97
byte_buf_eq_ignore_case,TRUE,6,11132,3.68,3.30,0.00,0.00,0.00,0.32,3.71
byte_cursor_trim_pred,TRUE,4,448,0.72,0.66,0.00,0.00,0.00,0.03,0.75
byte_cursor_compare_lexical,TRUE,4,421,2.35,2.31,0.00,0.00,0.00,0.02,2.38
byte_cursor_eq,TRUE,4,400,2.34,2.29,0.00,0.00,0.00,0.03,2.36
hash_callback_string_destroy,TRUE,5,305,0.11,0.09,0.00,0.00,0.01,0.13
array_list_copy,TRUE,7,252,6.40,6.32,0.00,0.00,0.00,0.06,6.43
byte_cursor_read_be64,TRUE,4,259,1.58,1.54,0.00,0.00,0.00,0.02,1.60
byte_buf_init_copy,TRUE,5,899,4.26,4.16,0.00,0.00,0.00,0.08,4.29
hash_table_get_entry_count,TRUE,5,632,0.35,0.20,0.00,0.00,0.00,0.12,0.37
hash_table_move,TRUE,5,631,0.34,0.22,0.00,0.00,0.00,0.11,0.36
linked_list_init,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
linked_list_remove,TRUE,4,19,0.02,0.01,0.00,0.00,0.00,0.00,0.03
