Name,Timing,Result
is_power_of_two_unsat_test,0.878301,passed
array_list_clean_up_unsat_test,0.983189,passed
add_size_checked_unsat_test,1.00469,passed
ptr_eq_unsat_test,1.03901,passed
nospec_mask_unsat_test,1.04715,passed
add_size_saturating_unsat_test,1.05629,passed
array_eq_c_str_ignore_case_unsat_test,1.22297,passed
round_up_to_power_of_two_unsat_test,1.27201,passed
mul_size_checked_unsat_test,1.46047,passed
mul_size_saturating_unsat_test,1.46974,passed
array_list_capacity_unsat_test,1.51451,passed
array_list_length_unsat_test,1.55112,passed
array_list_get_at_ptr_unsat_test,1.61704,passed
array_list_init_static_unsat_test,1.9002,passed
array_list_init_dynamic_unsat_test,1.94233,passed
array_list_get_at_unsat_test,1.99096,passed
array_list_back_unsat_test,2.2031,passed
array_list_front_unsat_test,2.3426,passed
byte_buf_advance_unsat_test,1.3168,passed
byte_buf_append_unsat_test,1.3042,passed
array_list_pop_back_unsat_test,2.5238,passed
byte_buf_clean_up_unsat_test,1.0833,passed
array_list_sort_unsat_test,1.58956,passed
byte_buf_clean_up_secure_unsat_test,1.09032,passed
array_eq_c_str_unsat_test,2.74694,passed
byte_buf_append_dynamic_unsat_test,1.5234,passed
array_list_clear_unsat_test,2.77721,passed
byte_buf_eq_c_str_unsat_test,1.3382,passed
byte_buf_from_array_unsat_test,1.12208,passed
byte_buf_eq_c_str_ignore_case_unsat_test,1.38886,passed
array_list_ensure_capacity_unsat_test,3.42553,passed
byte_buf_from_empty_array_unsat_test,1.19147,passed
byte_buf_init_unsat_test,1.19265,passed
byte_buf_append_with_lookup_unsat_test,2.35736,passed
byte_buf_reserve_unsat_test,1.17823,passed
array_eq_ignore_case_unsat_test,3.76131,passed
byte_buf_reset_unsat_test,1.28971,passed
byte_buf_reserve_relative_unsat_test,1.36121,passed
byte_buf_init_copy_from_cursor_unsat_test,1.48302,passed
byte_buf_write_be16_unsat_test,1.28082,passed
byte_buf_secure_zero_unsat_test,1.40728,passed
byte_buf_write_be32_unsat_test,1.20818,passed
array_list_swap_contents_unsat_test,3.26849,passed
array_eq_unsat_test,4.32792,passed
byte_buf_write_be64_unsat_test,1.24231,passed
byte_buf_write_unsat_test,1.63505,passed
array_list_pop_front_unsat_test,4.38918,passed
array_list_pop_front_n_unsat_test,4.42094,passed
byte_buf_write_u8_unsat_test,1.1466,passed
byte_buf_cat_unsat_test,3.45299,passed
byte_cursor_advance_unsat_test,1.31366,passed
byte_cursor_advance_nospec_unsat_test,1.43057,passed
byte_cursor_from_array_unsat_test,1.07917,passed
byte_cursor_eq_c_str_unsat_test,1.33967,passed
byte_cursor_eq_c_str_ignore_case_unsat_test,1.32792,passed
byte_buf_from_c_str_unsat_test,3.3037,passed
byte_buf_write_from_whole_cursor_unsat_test,2.08323,passed
byte_cursor_from_buf_unsat_test,1.15637,passed
byte_cursor_from_string_unsat_test,1.20515,passed
byte_buf_write_from_whole_buffer_unsat_test,2.33086,passed
byte_cursor_left_trim_pred_unsat_test,1.20498,passed
array_list_push_front_unsat_test,5.68781,passed
byte_cursor_eq_byte_buf_unsat_test,1.97148,passed
byte_buf_eq_unsat_test,4.45636,passed
array_list_push_back_unsat_test,6.09187,passed
byte_cursor_read_be16_unsat_test,1.26814,passed
byte_buf_eq_ignore_case_unsat_test,4.29421,passed
array_list_shrink_to_fit_unsat_test,5.46861,passed
byte_cursor_compare_lexical_unsat_test,2.59267,passed
byte_cursor_eq_unsat_test,2.42674,passed
byte_cursor_read_be32_unsat_test,1.29272,passed
byte_cursor_read_unsat_test,1.76771,passed
hash_ptr_unsat_test,1.06162,passed
byte_cursor_satisfies_pred_unsat_test,1.15077,passed
byte_cursor_read_u8_unsat_test,1.27904,passed
byte_cursor_right_trim_pred_unsat_test,1.26776,passed
byte_cursor_read_be64_unsat_test,1.38839,passed
hash_array_ignore_case_unsat_test,1.21089,passed
hash_byte_cursor_ptr_ignore_case_unsat_test,1.21963,passed
byte_cursor_read_and_fill_buffer_unsat_test,2.05702,passed
hash_string_unsat_test,1.42334,passed
byte_cursor_from_c_str_unsat_test,2.74695,passed
byte_cursor_trim_pred_unsat_test,1.72442,passed
hash_callback_string_destroy_unsat_test,1.4191,passed
byte_cursor_eq_byte_buf_ignore_case_unsat_test,3.68879,passed
array_list_erase_unsat_test,7.8131,passed
array_list_copy_unsat_test,7.82681,passed
hash_table_get_entry_count_unsat_test,1.4305,passed
hash_table_move_unsat_test,1.41811,passed
byte_cursor_eq_ignore_case_unsat_test,3.86936,passed
hash_iter_done_unsat_test,1.81547,passed
byte_cursor_compare_lookup_unsat_test,4.30771,passed
byte_buf_init_copy_unsat_test,5.96023,passed
hash_table_clean_up_unsat_test,2.05363,passed
hash_c_string_unsat_test,2.94391,passed
hash_table_clear_unsat_test,2.19814,passed
linked_list_init_unsat_test,0.988939,passed
linked_list_remove_unsat_test,0.925417,passed
hash_iter_begin_unsat_test,2.93592,passed
hash_table_swap_unsat_test,2.50275,passed
linked_list_prev_unsat_test,0.957927,passed
hash_iter_begin_done_unsat_test,3.33446,passed
linked_list_next_unsat_test,0.913869,passed
hash_iter_next_unsat_test,3.49898,passed
